datetimeUtc,PM2.5,TEMP,DEWP
2025-08-07 15:00:00+00:00,49.08404159545898,22.178916772206623,13.283466752370197
2025-08-07 16:00:00+00:00,59.541999181111656,21.12933365503947,12.44497537612915
2025-08-07 17:00:00+00:00,57.80366675059,20.735874970753983,12.181716505686436
2025-08-07 18:00:00+00:00,49.12754122416178,20.48633352915446,12.02332509358724
2025-08-07 19:00:00+00:00,51.61299991607666,20.12216663360596,11.759875043233238
2025-08-07 20:00:00+00:00,53.75937461853027,20.006750265757244,11.754650338490805
2025-08-07 21:00:00+00:00,43.62829176584879,19.408708254496258,11.32056662241618
2025-08-07 22:00:00+00:00,40.407833099365234,18.474083105723064,10.65787483851115
2025-08-07 23:00:00+00:00,41.07358360290527,18.20650005340576,10.609266726175944
2025-08-08 00:00:00+00:00,37.61491600672404,18.41237497329712,10.638666693369547
2025-08-08 01:00:00+00:00,24.315083185831707,18.27329174677531,10.098641681671145
2025-08-08 02:00:00+00:00,26.60041681925456,18.071624914805096,10.079808203379313
2025-08-08 03:00:00+00:00,32.21579154332479,18.15566730499268,10.168725585937503
2025-08-08 04:00:00+00:00,36.29891649881999,17.42858346303304,9.666100056966144
2025-08-08 05:00:00+00:00,34.87366660435995,17.756999969482422,10.178266716003417
2025-08-08 06:00:00+00:00,36.83474969863892,19.7951668103536,11.129658667246504
2025-08-08 07:00:00+00:00,38.69091669718424,22.41229184468587,12.643016751607256
2025-08-08 08:00:00+00:00,44.69191646575928,24.481249968210857,14.017133235931396
2025-08-08 09:00:00+00:00,47.60770765940348,27.09808349609375,15.47000846862793
2025-08-08 10:00:00+00:00,56.60712401072184,27.080791632334392,15.445558389027916
2025-08-08 11:00:00+00:00,61.14041678110758,24.98199987411499,14.215449810028076
2025-08-08 12:00:00+00:00,74.54004160563152,21.66129191716512,13.080800215403237
2025-08-08 13:00:00+00:00,62.5022497177124,21.703874905904133,13.651308186848958
2025-08-08 14:00:00+00:00,38.34137471516927,22.417541821797688,13.422650082906086
